Time,HMD_Position_x,HMD_Position_y,HMD_Position_z,HMD_Rotation_x,HMD_Rotation_y,HMD_Rotation_z,HMD_Rotation_w,Left_Position_x,Left_Position_y,Left_Position_z,Right_Position_x,Right_Position_y,Right_Position_z,Left_Gaze_Origin.x,Left_Gaze_Origin.y,Left_Gaze_Origin.z,Right_Gaze_Origin.x,Right_Gaze_Origin.y,Right_Gaze_Origin.z,Left_Gaze_Direction_x,Left_Gaze_Direction_y,Left_Gaze_Direction_z,Right_Gaze_Direction_x,Right_Gaze_Direction_y,Right_Gaze_Direction_z,Left_Pupil_Diameter,Right_Pupil_Diameter,Left_Openness,Right_Openness,ArtificialBlink_Flag,RBlinkCount,LBlinkCount,BrowerFlag
0,01999999,0,1,357516,3,84,0,0,9978269,0,0,06589143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,03999998,0,-0,01177201,3,84,0,0,9978269,0,0,06589143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,2419223,-0,1680294,0,4719384,3,918862,-0,03677584,0,9961776,0,07237735,0,03224265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,3336614,-0,1678335,0,1712965,3,918725,-0,03684347,0,996208,0,07197877,0,03211373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,3928599,-0,1675331,-0,05663931,3,919043,-0,03511655,0,9962295,0,07256758,0,03205823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,4107199,-0,1674756,-0,1286104,3,919082,-0,03524883,0,99623,0,07244232,0,03217849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,4948598,-0,1666274,-0,5369222,3,91939,-0,03529405,0,9961711,0,07227838,0,03425523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,5095993,-0,1665235,-0,6105716,3,919428,-0,03544459,0,9961494,0,07241987,0,03443288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,5162253,-0,1664222,-0,6440747,3,919454,-0,03545346,0,9961322,0,07253338,0,0346818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,5271292,-0,1663055,-0,7004341,3,919517,-0,0355061,0,9961128,0,07268428,0,03486864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,5382602,-0,1662329,-0,7591487,3,919545,-0,03539845,0,9961042,0,07273418,0,03511713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
0,5501899,-0,1661535,-0,8235046,3,919587,-0,03511651,0,9960903,0,07297947,0,03528668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False
